SOURCE	TARGET	LEVEL
Mark Antony's alliance with Cleopatra angered Rome even more.	Mark Antony 's Bündnis mit Cleopatra verärgerte Rom noch mehr.	0.3422406805370297
and Health/Driver Education 3 credits and 7 credits in electives.	und Gesundheit / Fahrerausbildung 3 Credits und 7 Credits in den Wählern.	1.5362604476931976
Later Mensch would design the MOS Technology 6502 microprocessor.	Später würde Mensch den Mikroprozessor MOS Technology 6502 entwerfen.	0.3207834698884568
Another showed Wells and Squires held aloft by a broomstick, an obvious allusion to witchcraft.	Ein anderer zeigte Wells and Squires, die von einem Besen gehalten wurden, eine offensichtliche Anspielung auf Hexerei.	-0.181778344954072
The Division Finals, the second playoff round, consisted of matchups between the winners of each division's semifinal rounds.	Das Division Finals, die zweite Playoff-Runde, bestand aus Matchups zwischen den Gewinnern der Halbfinalrunden jeder Division.	-1.7283846851269418
In January 1979, Seatrain Lines suddenly closed down.	Im Januar 1979 wurde Seatrain Lines plötzlich geschlossen.	-1.1192969829225128
Toothed whales mostly feed on fish and cephalopods, followed by crustaceans and bivalves.	Zahnwale ernähren sich überwiegend von Fischen und Kopffüßern, gefolgt von Krebstieren und Biventilen.	0.21514644882177766
Nick Willhite, 67, American baseball pitcher, cancer.	Nick Willhite, 67, amerikanischer Baseballkrug, Krebs.	-0.20006851939874248
In the tiebreaker match, Ray was defeated by Roode via pinfall.	Im Tiebreaker Match wurde Ray von Roode über Pinfall besiegt.	0.3207834698884568
In this, the demigod Herakles cries out "WHAT SPLENDOUR / IT ALL COHERES" as he is dying.	In diesem ruft der Halbgott Herakles "WAS SPLENDOUR / ES ALLE COHERES", während er stirbt.	-2.241195911896108
In other words, it rectifies the AC current to a pulsing DC current.	Mit anderen Worten, sie korrigiert den Wechselstrom auf einen pulsierenden Gleichstrom.	0.5490141552904629
Blue became a colour worn by domestics and artisans, not just nobles.	Blau wurde zu einer Farbe, die von Hausangestellten und Kunsthandwerkern getragen wurde, nicht nur von Adligen.	-0.2272681956485217
Back in New York that autumn, he composed his Sonatina for violin and piano.	Zurück in New York komponierte er im Herbst seine Sonatina für Violine und Klavier.	0.3468488683668749
Additionally, the digraph ie generally represents the phoneme , which is not a diphthong.	Zusätzlich stellt der Digraph im Allgemeinen das Phonem dar, was kein Diphthong ist.	0.2887911235138616
Biographer Greg De Moore discusses Tom Wills on "Conversations" with Richard Fidler, ABC Local Radio	Biograph Greg De Moore diskutiert Tom Wills über "Gespräche" mit Richard Fidler, ABC Local Radio	0.056690917221759125
Faced with public outcry, the Bureau abandoned its Grand Canyon dams, effectively terminating most of the Pacific Southwest Water Plan, in 1968.	Angesichts des Aufschreis der Öffentlichkeit verließ das Bureau 1968 seine Staudämme im Grand Canyon und beendete damit den größten Teil des Pacific Southwest Water Plans.	-0.04829486830698818
More generally, a affine subspace of A is the intersection of A with a linear subspace of L that intersects A.	Allgemeiner ist ein affiner Subraum von A der Schnittpunkt von A mit einem linearen Subraum von L, der sich kreuzt.	0.037064322803125216
During the streak, 33 different former Hurricanes scored touchdowns and a total of 661 touchdowns were scored.	Während der Serie, 33 verschiedene ehemalige Hurricanes erzielt Touchdowns und insgesamt 661 Touchdowns wurden erzielt.	-0.1247863345424799
He visited London in October 1943 and again clashed with Eden.	Im Oktober 1943 besuchte er London und stieß erneut auf Eden.	0.42642049095513584
That night, a mob of 1,000 white men stormed the black jail and bludgeoned the black men with sledgehammers.	In jener Nacht stürmte ein Mob von 1.000 weißen Männern das schwarze Gefängnis und bludgeoned die schwarzen Männer mit Vorschlaghämmern.	-0.012243717163616644
However, the Belgian detective's titles outnumber the Marple titles more than two to one.	Die Titel des belgischen Detektivs übertreffen jedoch die Marple-Titel mehr als zwei zu eins.	-0.11604754989684422
Shielding and neutron absorber in nuclear reactors	Abschirmung und Neutronenabsorber in Kernreaktoren	0.10950942775509864
Noted for his timidness of Godly Fears such as temptations and doubts.	Bekannt für seine Scheu vor Gottesfurchten wie Versuchungen und Zweifeln.	0.2679649593551172
Rousing quickly to the defense, Mohawk villagers fought off the invaders, who kept Caughnawaga under siege for three days.	Schnell zur Verteidigung reißend, kämpften Mohawk Dorfbewohner von den Invasoren ab, die Caughnawaga drei Tage lang belagerten.	-0.9138944733348688
The Excelsior competes in the Overwatch League as a member of the league's Atlantic Division.	Die Excelsior konkurriert in der Overwatch League als Mitglied der Liga Atlantic Division.	-1.0169170113268708
They routed the cavalry, and Rehnskiöld successfully resisted the Saxon frontal assault.	Sie führten die Kavallerie durch, und Rehnskiöld widersetzte sich erfolgreich dem sächsischen Frontalangriff.	0.0038724066884195936
They replied with rifles, one mortar with 20 rounds, and a bazooka with four rounds.	Sie antworteten mit Gewehren, einem Mörser mit 20 Runden und einem Bazooka mit vier Runden.	0.16232793828843814
The Wings of Light Whirl to the Stars Worst Maneuvers in History!?	Die Flügel des Lichts wirbeln zu den Sternen schlechteste Manöver in der Geschichte!?	-6.231099435080991
H. W. Cole discusses the influence of Plautus and Terence on the Stonyhurst Pageants.	H. W. Cole diskutiert den Einfluss von Plautus und Terence auf die Stonyhurst Pageants.	0.5811598197474835
She explained that Louise "adores and idolises Peggy", which resembles the actress' relationship with Windsor.	Sie erklärte, Louise "verehrt und vergöttert Peggy", was der Beziehung der Schauspielerin zu Windsor ähnelt.	0.1940099040008812
Seleucus' sister Laodice married Mithridates II in 245 BC and brought with her the lands of Phrygia as a dowry.	Seleucus 'Schwester Laodice heiratete Mithridates II 245 BC und holte mit ihr das Land von Phrygia als Mitgift.	0.10291752938771777
The memorial solicited American bishops consecrate the Rev.	Die Gedenkstätte gebeten amerikanische Bischöfe weihen den Pfarrer	0.6179353233404247
Akbar, M. J. Sunday Magazine, 5 Aug 1996 Bajaj, Rajiv K.	Akbar, M. J. Sunday Magazine, 5. Aug 1996 Bajaj, Rajiv K.	0.530582432303674
Additional sheathing to the hull added about seven tons to her burthen and perhaps fifteen to her displacement.	Zusätzliche Hülle zum Rumpf fügte ungefähr sieben Tonnen zu ihrem Burthen und möglicherweise fünfzehn zu ihrer Vertreibung hinzu.	0.4532466952270156
In "Our Father" she sends Peter and the Haitian to kill Arthur.	In "Unser Vater" schickt sie Petrus und den Haitianer, um Arthur zu töten.	0.10761086055880263
Other important crops include sorghum, tomatoes, tomatillos, beans, peanuts, mangos, tamarind, coconut, papaya, agave and bananas.	Weitere wichtige Kulturpflanzen sind Sorghum, Tomaten, Tomatillos, Bohnen, Erdnüsse, Mangos, Tamarinden, Kokosnuss, Papaya, Agaven und Bananen.	0.37360198042179626
inguinal ring and descends vertically into the scrotum consists of vas deferens, testicular	inguinalen Ring und senkt sich vertikal in den Hodensack besteht aus vas deferens, Hoden	0.5490141552904629
James sobs hysterically, not registering himself, even when Kate and Jack drag him back up.	James schluchzt hysterisch und registriert sich nicht, selbst wenn Kate und Jack ihn wieder hochziehen.	0.4457513578620492
The sulfate minerals all contain the sulfate anion, SO42−.	Die Sulfatminerale enthalten alle Sulfatanion, SO42 −.	2.212798075951089
of rice bugs—notably in the genus Leptocorisa, the rice leafroller, rice weevils and the Chinese rice grasshopper.	von Reiskäfer vor allem in der Gattung Leptocorisa, die Reis Blattwalze, Reiskäfer und die chinesische Reis Heuschrecke.	0.20032450032664065
The rivalry first peaked when Wilt Chamberlain and Bill Russell of the Celtics played each other from 1965 to 1968.	Die Rivalität erreichte ihren Höhepunkt, als Wilt Chamberlain und Bill Russell von den Kelten von 1965 bis 1968 aufeinander spielten.	0.09705991218836893
As the chronicler Fulcher of Chartres wrote around 1124,	Wie der Chronist Fulcher von Chartres um 1124 schrieb,	0.7957256336233539
Scarring may lead to the deformity of vocal fold edge, the disruption of LPs viscosity and stiffness.	Narbenbildung kann zur Deformität der Stimmfaltenkante, zur Störung der LPs-Viskosität und Steifigkeit führen.	-0.35954677605059465
Such conducting polymers include polyaniline, polythiophene, polypyrrole and polyacetylene.	Zu diesen leitenden Polymeren gehören Polyanilin, Polythiophen, Polypyrrol und Polyacetylen.	0.5064864963776792
Bolles narrates the controversy between Bishop Potter and Bishop Potter and his clergy skewed in defense of Hopkins.	Bolles erzählt die Kontroverse zwischen Bischof Potter und Bischof Potter und seinem Klerus in der Verteidigung von Hopkins verzerrt.	-0.7602534817770863
They maintain a sense of exclusivity by offending mainstream audiences with misogyny, gore, and racism.	Sie bewahren ein Gefühl der Exklusivität, indem sie das Mainstream-Publikum mit Misogyny, Gore und Rassismus beleidigen.	-0.008555852651253137
It aired from April 29 to May 20, 2003 to AOL subscribers.	Es wurde vom 29. April bis 20. Mai 2003 an AOL-Abonnenten gesendet.	0.5903990235078612
fired at Bismarck soon after and the cruisers Norfolk and Dorsetshire engaged with their main armament.	Bald darauf wurde Bismarck abgefeuert und die Kreuzer Norfolk und Dorsetshire setzten sich mit ihrer Hauptbewaffnung auseinander.	0.4268693993911333
With these reinforcements, they managed to recapture Negombo on 8 November 1640.	Mit diesen Verstärkungen gelang es ihnen, Negombo am 8. November 1640 zurückzuerobern.	-0.15903563365689646
In the winter 11/10 BC the Dacians crossed the frozen Danube and plundered the Pannonians.	Im Winter 11 / 10 v. Chr. überquerten die Daker die gefrorene Donau und plünderten die Pannonier.	0.7703664103709053
Bonnie Bluh, 82, American feminist writer, aortic dissection.	Bonnie Bluh, 82, amerikanische feministische Schriftstellerin, aortische Dissektion.	0.23218798195650636
But the inscription honoring the hegumen Drossas, the lions and the pediments were not rebuilt.	Doch die Inschrift zu Ehren des Hegumen Drossas, der Löwen und der Giebel wurde nicht wieder aufgebaut.	-0.16105636329903136
100 Brougham St, Darlinghurst, in which ten drays and three lorries were alight.	100 Brougham St, Darlinghurst, in dem zehn Drays und drei Lastwagen in Bewegung waren.	-0.2937928145129323
In India, the inhabitants comprise Hindus, Muslims, and Sikhs.	In Indien leben Hindus, Muslime und Sikhs.	1.506431559802942
Critics criticized the manga for using "cliché" characterizations typical of the harem genre.	Kritiker kritisierten die Manga für die Verwendung von "Klischees" typischen Charakterisierungen des Harem-Genres.	0.2679649593551172
Exhumations may also occur as part of grave robbing, or as an act of desecration to show disrespect.	Exhumationen können auch als Teil von Grabraub oder als Akt der Entweihung auftreten, um Missachtung zu zeigen.	-0.7061048653054671
Presented by St. Catharines and Area Arts Council and Project Ploughshares Niagara.	Präsentiert von St. Catharines und Area Arts Council und Project Ploughshare Niagara.	0.14985716649465144
After Wimbledon, she reached five straight quarterfinals at Los Angeles, Toronto, the US Open, Luxembourg, and Filderstadt.	Nach Wimbledon erreichte sie fünf Viertelfinale in Los Angeles, Toronto, den US Open, Luxemburg und Filderstadt.	0.0759367592204445
Dorothy races home, arriving just as a tornado strikes.	Dorothy rennt nach Hause und kommt genau wie ein Tornado zuschlägt.	-0.07824480775508058
Although perhaps less efficient wet scrubbers can remove both gases and particulates.	Obwohl weniger effiziente Nasswäscher Gase und Partikel entfernen können.	-0.17091337986229374
Large Influx of Foreigners Diluting Californio Population	Großer Einfluss von Ausländern, die die Bevölkerung Kaliforniens verwässern	-0.30088455177508416
This embarrasses the couple, and plunges them further down the abyss of despair.	Das verleumdet das Paar und stürzt es weiter in den Abgrund der Verzweiflung.	0.5513458664746143
One must adore and revere Meditation as the manifestation of Brahman.	Man muss Meditation als Offenbarung Brahmans anbeten und verehren.	0.4960405944223194
They used the Phial to pass the Watchers, and the archway collapsed behind them.	Sie benutzten die Phiale, um die Wächter zu passieren, und der Torbogen brach hinter ihnen zusammen.	0.5496674661148614
Naval servicemen stationed in a Latino neighborhood conflicted with youth in the dense neighborhood.	Naval Soldaten stationiert in einem Latino Nachbarschaft im Konflikt mit der Jugend in der dichten Nachbarschaft.	0.4792390014884753
He resigned as commissary in March 1851 and returned to the Eighth Infantry.	Im März 1851 trat er als Kommissar zurück und kehrte zur Achten Infanterie zurück.	-0.01917056970285784
Tom Davies, a back at Pitt, coached at Geneva and Allegheny.	Tom Davies, ein Rücken in Pitt, gecoacht in Genf und Allegheny.	0.5490141552904629
They slowly decompose at standard conditions to the superoxides and oxygen, and hydrolyse immediately to the hydroxides when in contact with water.	Sie zersetzen sich unter Standardbedingungen langsam zu Superoxiden und Sauerstoff und hydrolysieren bei Wasserkontakt sofort zu den Hydroxiden.	0.3121031657407288
Nick & Phil then nominated Nikki and Tim for eviction.	Nick & Phil nominierten dann Nikki und Tim für die Räumung.	0.4003304727571561
Blackpool also has small communities of Bahá'í, Hindus, Jains, Mormons and Sikhs.	Blackpool hat auch kleine Gemeinden von Bahá 'í, Hindus, Jains, Mormonen und Sikhs.	0.22426899465896988
By his cruel punishments and tyranny, he poisoned all within the seas.	Durch seine grausamen Strafen und Tyrannei vergiftete er alle in den Meeren.	0.01254604408961428
A second counterattack, at Inkerman, ended in stalemate.	Ein zweiter Gegenangriff auf Inkerman endete im Stillstand.	0.3585851035111092
Both OADs will adapt the Love Potion arc in the manga.	Beide OADs werden den Love Potion Bogen in der Manga anpassen.	0.21329039407959566
Short Gaskin/Hocks High Results from a relatively short tibia with a long cannon.	Short Gaskin / Hocks Hohe Ergebnisse einer relativ kurzen Tibia mit einer langen Kanone.	-0.9281283196208228
Dennis then grabs the jersey and puts it on remarking it 'feels right somehow!	Dennis schnappt sich dann das Trikot und setzt es auf bemerkende es "fühlt sich irgendwie richtig!	0.2487404115143204
Reeking of brandy, Tazelaar managed to pass himself off as a drunken party goer and staggered past the sentries stationed around the hotel.	Tazelaar, der Schnaps reeking, schaffte es, sich als betrunkener Partybesucher zu vererben und an den Wachtposten rund um das Hotel vorbeizuspannen.	0.0336691970575387
Like the Mount Cayley massif, it predates the appearance of the Cordilleran Ice Sheet.	Wie der Mount Cayley Massiv, es vor dem Aussehen der Cordilleran Ice Sheet.	0.42642049095513584
Mourners held a candlelight vigil at the Flash Museum.	Mourners hielt eine Kerzenlicht-Mahnwache im Flash Museum.	0.42642049095513584
Some consider the 'estoc' a precursor to the rapier.	Manche halten das 'Estik' für einen Vorläufer des Rappers.	0.2383869461253923
The gang pull a gun from the policeman's pocket and shoos Karthik.	Die Bande zieht eine Waffe aus der Tasche des Polizisten und Shoos Karthik.	-0.9752777033135492
Cysts and lesions can cause headaches, blindness, seizures, hydrocephalus, meningitis, and dementia.	Zysten und Läsionen können Kopfschmerzen, Blindheit, Anfälle, Hydrocephalus, Meningitis und Demenz verursachen.	0.382296874050048
The Mongols swept through in 1259, but were driven off by the Mamluk sultan Qutuz at the Battle of Ain Jalut in 1260.	Die Mongolen fegten 1259 durch, wurden aber 1260 von dem Mamluk Sultan Qutuz in der Schlacht von Ain Jalut vertrieben.	0.7103363506086358
All English saddles are measured from the nailhead below the pommel to the center of the cantle.	Alle englischen Sättel werden vom Nagelkopf unter dem Knauf bis zur Mitte des Kantels gemessen.	0.0038724066884195936
Frenzied, he raises his bolo to smite Crisóstomo, but regains his senses and leaves the house very upset.	Rasend hebt er seinen Bolo auf, um Crisóstomo zu schlagen, gewinnt aber seine Sinne zurück und verlässt das Haus sehr verärgert.	0.16297917382636995
The German submarine torpedoed and sank the Russian cruiser in the Gulf of Finland off Osmussaar, Estonia with the loss of all 597 crew.	Das deutsche U-Boot torpedierte und sank den russischen Kreuzer im Finnischen Meerbusen vor Osmussaar, Estland mit dem Verlust aller 597 Besatzungen.	0.0336691970575387
Culture of Pakistan List of stadiums in Pakistan Pakistan Olympic Association Larkana Bulls	Culture of Pakistan Liste der Stadien in Pakistan Pakistan Olympic Association Larkana Bulls	-1.1941542363577022
She can erect a pink orbicular shield around her and her fellow Mysticons.	Sie kann um sie und ihre Mitmenschen Mysticons einen rosa orbikulären Schild errichten.	-2.7496478665057467
Varicocele refers to an abnormal dilatation of the veins of the spermatic cord due to	Varikozele bezieht sich auf eine abnorme Dilatation der Venen der Sperma-Schnur durch	0.03434255951919677
John Gibson Lockhart writing in Blackwood's Magazine, described Endymion as "imperturbable drivelling idiocy".	John Gibson Lockhart, der in Blackwood 's Magazine schreibt, beschrieb Endymion als "unerschütterliche Drivelling idiocy".	0.10950942775509864
Tunable exciton transition in coupled quantum wells	Stimmlicher Erregungsübergang in gekoppelten Quantenbrunnen	0.3207834698884568
Swenson traveled by dogsled at least as far as Cape Navarin and Korfa Bay to trade.	Swenson reiste mit dem Hundeschlitten zumindest bis Cape Navarin und Korfa Bay zum Handel.	0.0038724066884195936
The SPC lists six fatalities in Arkansas from three possible tornadoes in Conway, Van Buren, and Pulaski Counties.	Der SPC listet sechs Todesopfer in Arkansas von drei möglichen Tornados in Conway, Van Buren und Pulaski Counties.	0.4563173130920071
Patterns of glacial erratics hint at past glacial motions.	Muster glazialer Erratiken deuten auf vergangene Gletscherbewegungen hin.	0.06621147058550951
Dunstan completed his secondary schooling in 1943, ranking in the top 30 overall in the statewide matriculation examinations.	Dunstan absolvierte 1943 seine Sekundarschule und rangierte unter den Top 30 der staatlichen Immatrikulationsprüfungen.	-0.15146006247209814
The power stroke of the forewing pushes down the hindwing in unison.	Der Kraftanschlag des Stirnflügels drückt das Hindernis im Einklang herunter.	-0.20002600694462852
Eunuch Liu Jin Prince of Anhua Rebellion Ming Dynasty Wei Zhongxian Li Lianying	Eunuch Liu Jin Prinz von Anhua Rebellion Ming Dynastie Wei Zhongxian Li	0.38364940124288593
The seal distorts approximately 1/10 of a millimeter.	Die Dichtung verzerrt etwa 1 / 10 Millimeter.	0.8988579939846915
They closely resemble the bacterial 70S ribosome and not the 80S cytoplasmic ribosomes, which are coded for by nuclear DNA.	Sie ähneln dem bakteriellen 70S-Ribosom und nicht den 80S-zytoplasmischen Ribosomen, die durch nukleare DNA kodiert sind.	-0.13641415084764585
The 6 ft, 250 lb bon vivant epitomized the "society architect."	Die 6 ft, 250 lb bon vivant verkörperte die "Gesellschaft Architekt".	0.4363828186418083
They danced with hostages while the landlady's son sang bushranger ballads, including one about the Kelly gang.	Sie tanzten mit Geiseln, während der Sohn der Wirtin bushranger Balladen sang, einschließlich einer über die Kelly Bande.	0.3207834698884568
They capped the summer off with their first appearance at Port Chester’s The Capitol Theatre since the mid 1990’s.	Sie krönten den Sommer aus mit ihrem ersten Auftritt in Port Chester war The Capitol Theatre seit Mitte der 1990er Jahre.	-0.2621187131745741
They entrained at Cairo with their Staffordshire Bull Terrier named Boxer.	Sie verstrickten sich in Kairo mit ihrem Staffordshire Bull Terrier namens Boxer.	-0.17758358884876246
This waterfall grille bears some resemblance to grilles of Buicks from the 1980s, such as the Grand National.	Dieser Wasserfall-Kühlergrill hat eine gewisse Ähnlichkeit mit Gittern von Buicks aus den 1980er Jahren, wie dem Grand National.	-0.03901777321697527
Defections from Kublai's Dynasty swelled the Ögedeids' forces.	Die Defekte aus Kublais Dynastie schwollen die Kräfte der Ögedeiden an.	0.16232793828843814
In December 1862, forces under his command suffered a severe repulse at the Battle of Chickasaw Bayou, just north of Vicksburg, Mississippi.	Im Dezember 1862 erlitten Truppen unter seinem Kommando bei der Schlacht bei Chickasaw Bayou, nördlich von Vicksburg, Mississippi, einen heftigen Rückschlag.	0.4746647176400054
The Soviet Estonian offensive stalled after securing several bridgeheads over the Narva River and facing the Nazi German Wotan Line.	Die sowjetische Offensive kam zum Stillstand, nachdem sie mehrere Brückenköpfe über dem Narva-Fluss mit Blick auf die Nazi-Deutsche Wotan-Linie gesichert hatte.	1.3771536805552471
Anglers, catch sailfish, dorado, marlin and others.	Angler, Seefische, Dorado, Marlin und andere.	0.6084461359166591
Albania then officially withdrew from the Warsaw Pact on 5 September.	Albanien zog sich am 5. September offiziell aus dem Warschauer Pakt zurück.	0.2639309959581849
The French battleship escaped, despite attacks by Swordfish from Ark Royal.	Das französische Schlachtschiff entkam, trotz Angriffen von Schwertfisch aus Ark Royal.	-0.06282304497454982
Runoff elections also tend to attract lower turnouts.	Ablaufwahlen neigen auch dazu, niedrigere Wahlbeteiligung anzuziehen.	-1.7812031956602814
He resuscitates a boy who died in a well at Cape Comorin.	Er belebt einen Jungen, der in einem Brunnen am Kap Comorin starb.	-0.3796259477396285
Great horned owls may behead large prey before taking it to its nest or eating perch.	Große gehörnte Eulen können große Beute enthaupten, bevor sie sie in ihr Nest nehmen oder Barsch essen.	0.056690917221759125
This caused the destruction of the ambo, ciborium, and the Holy Table.	Dies verursachte die Zerstörung von Ambo, Ziborium und Heiligem Tisch.	0.5320575120218148
Meanwhile, Mitch reappears alive, terrorizing his daughter Jessica and Rex's foster sister Natalie, and killing Jared.	Unterdessen erscheint Mitch wieder lebendig, terrorisiert seine Tochter Jessica und Rex 's Schwester Natalie und tötet Jared.	-0.0979426581048984
But then why did Browning succeed and Crabbe descend to the doldrums or to the coteries of admiring enthusiasts?	Aber warum gelang Browning und Crabbe stieg zu den Doldrum oder zu den Coteries bewundernswerter Enthusiasten?	-0.21436990412072307
Japan colonized Korean peninsula from 1910 to 1945.	Japan kolonisierte koreanische Halbinsel von 1910 bis 1945.	0.16232793828843814
It was also used to dress idols, priests and sacrifice victims in forms of crowns, stoles, plumes, wigs, trusses and bracelets.	Es wurde auch verwendet, um Götzen, Priester und Opfer in Form von Kronen, stoles, Federn, Perücken, Traversen und Armbändern zu kleiden.	0.2679649593551172
Once the weather stabilized, the price of wheat spiked from six bushels per acre in 1938 to 16 bushels per acre in 1939.	Sobald sich das Wetter stabilisierte, stieg der Preis für Weizen von sechs Scheffel pro Acre 1938 auf 16 Scheffel pro Acre 1939.	0.21514644882177766
Palgrave MacMillan, Comparative Economic Studies 50, pp.	Palgrave MacMillan, Comparative Economic Studies 50, pp.	0.42642049095513584
on Earthquake Engineering, Hurghada, Egypt, December 1993, pp.	on Earthquake Engineering, Hurghada, Ägypten, Dezember 1993, pp.	0.4363828186418083
He reappears later in the episode as the manager of the "Britches and Hose" clothing store.	Er taucht später in der Folge als Manager des Bekleidungsgeschäfts "Britches and Hose" auf.	-0.04894610384491993
Dobbs instantly seizes his pistol and marches Curtin into the underbrush where he shoots him point blank.	Dobbs ergreift sofort seine Pistole und marschiert Curtin in den Unterpinsel, wo er ihn punktlos schießt.	-0.20740163544493853
Soon afterwards Lúthien and Huan the Wolfhound arrived, hoping to rescue Beren.	Bald darauf kamen Lúthien und Huan der Wolfshund an, in der Hoffnung, Beren zu retten.	-0.3937989516621777
The motorcade passed the first assassin, Mehmedbašić.	Die Autokade passierte den ersten Mörder, Mehmedbašić.	-0.24097430397959266
Upmarket 300 and Patrician 400 models rode a 127 in wheelbase.	Upmarket 300 und Patrician 400 Modelle fuhren 127 in Radstand.	0.3626995472492802
Dirichlet's theorem on arithmetic progressions, in its basic form, asserts that linear polynomials	Dirichlet 's Satz über arithmetische Progressionen, in seiner Grundform, behauptet, dass lineare Polynome	0.5848760225551544
Overworked and underpaid, many potters refused or fled from being conscripted into the imperial kilns.	Überarbeitet und unterbezahlt weigerten sich viele Töpfer, in die kaiserlichen Öfen eingezogen zu werden.	0.2947577286856273
On her deathbed she told her sobbing husband to remarry, to which he replied, "Non, j'aurai des maîtresses!"	Auf ihrem Sterbebett sagte sie ihrem schluchzenden Ehemann, er solle wieder heiraten, worauf er antwortete: "Non, j 'aurai des maîtress!"	0.7620350618849923
Nearly all messages using alternative scripts transliterate directly into English.	Fast alle Nachrichten mit alternativen Skripten übersetzen direkt ins Englische.	0.5618543023909339
After a fare hike to ¥0.50 in 1991, annual ridership declined slightly to 371 million.	Nach einer Preiserhöhung auf 0,50 Yen im Jahr 1991 ging die jährliche Fahrerzahl leicht auf 371 Millionen zurück.	-0.22726819564852166
We weather proofed rawhide by wrapping it in willow bark.	Wir wetterfest Rinde durch Einwickeln in Weidenrinde.	0.33107988430050506
Priority two hibernacula contain 500 to 30,000 bats, and priority three hibernacula are any with fewer than 500 bats.	Priorität zwei Winterschlaf enthalten 500 bis 30.000 Fledermäuse, und Priorität drei Winterschlaf sind mit weniger als 500 Fledermäuse.	0.21514644882177766
Leanne moves to Coronation Street with her father Les, stepmother Janice and stepsister Toyah in July 1997.	Leanne zieht im Juli 1997 mit ihrem Vater Les, Stiefmutter Janice und Stiefschwester Toyah in die Coronation Street.	-0.10176461437825947
After the 1976 season, Aaron rejoined the Braves as an executive.	Nach der Saison 1976 kam Aaron wieder als Exekutive zu den Braves.	-0.19870674181668688
Retrospective of Odhise Paskali Odhise Paskali, a famous sculptor from Albania.	Retrospektive von Odhise Paskali Odhise Paskali, einem berühmten Bildhauer aus Albanien.	0.0038724066884195936
This manor later passed to St Nicholas Priory in Exeter.	Dieses Herrenhaus ging später an St. Nikolaus Priory in Exeter.	0.3397941102120026
During February, Fourteenth Army secured bridgeheads across the Irrawaddy on a broad front.	Im Februar sicherte sich die Vierzehnte Armee auf breiter Front Brückenköpfe über den Irrawaddy.	0.5950334021378929
One would hardly recognise the quiet and phlegmatic Siamese."	Man würde das ruhige und phlegmatische Siam kaum erkennen ".	-0.3807094122044639
In Middlesex, Cal acts out the story of Hermaphroditus, the Greek deity of bisexuality and effeminacy, while eking out a living in San Francisco.	In Middlesex erzählt Cal die Geschichte von Hermaphroditus, der griechischen Gottheit der Bisexualität und Wirksamkeit, während er in San Francisco lebt.	-0.38270114348564704
Disguised as peasants, SWALA cadres could acquaint themselves with the terrain and observe South African patrols without arousing suspicion.	Als Bauern verkleidet, konnten SWALA-Kader sich mit dem Terrain vertraut machen und südafrikanische Patrouillen beobachten, ohne Verdacht zu erwecken.	0.4792390014884753
Viral particles consumed by the larva when eating through the egg chorion will kill them during the first instar.	Viruspartikel, die von der Larve beim Verzehr durch das Ei Chorion verbraucht werden, töten sie während des ersten Instars.	-0.006683061366422893
Bomber Command designated RAF Marham, RAF Waddington and RAF Honington as bases with US SSAs.	Bomber Command bezeichnete RAF Marham, RAF Waddington und RAF Honington als Stützpunkte mit US SSAs.	0.42642049095513584
Texas quarterback James Brown completed 14 of his 36 pass attempts for 148 yards, three interceptions, and a touchdown.	James Brown absolvierte 14 seiner 36 Durchgangsversuche für 148 Yards, drei Interzeptionen und einen Touchdown.	-0.8642143061121056
Offensively, A&M ranked fifth in rushing offense and 11th in scoring.	Offensichtlich belegte A & M den fünften Platz in der übereilten Offensive und den 11. Platz in der Wertung.	0.9391515513692132
Baker's subsequent punt rolled dead at the West Virginia six.	Baker 's anschließende Punt rollte tot an der West Virginia sechs.	0.5859761665290836
There he alienated himself from other writers by publicly accusing Henry Wadsworth Longfellow of plagiarism, though Longfellow never responded.	Dort entfremdete er sich von anderen Schriftstellern, indem er Henry Wadsworth Longmate öffentlich des Plagiats beschuldigte, obwohl Longfield nie reagierte.	1.3771536805552471
Leviathan chased Monarca, but on 24 October she came across Rayo, dismasted but still flying Spanish colours, at anchor off the shoals of Sanlúcar.	Leviathan verfolgt Monarca, aber am 24. Oktober traf sie Rayo, bestürzt, aber immer noch fliegend spanischen Farben, vor Anker vor den Schwärmen von Sanlúcar.	-0.5051917023430105
Briarcliff Manor derives from "Brier Cliff", a compound of the English words "brier" and "cliff".	Briarcliff Manor stammt aus "Brier Cliff", einer Verbindung der englischen Wörter "brier" und "cliff".	0.33135690298272386
This not only thwarted the Infante's appointment, but cemented the enmity between Luisa Carlotta and her sister, the Queen regent.	Dies vereitelte nicht nur die Ernennung der Infante, sondern zementierte die Feindschaft zwischen Luisa Carlotta und ihrer Schwester, der königlichen Regentin.	1.3771536805552471
Abundant rock outcroppings include dolomite, granite, gneiss, and mica schist.	Zu den reichhaltigen Felsausschnitten gehören Dolomit, Granit, Gneiss und Glimmerschist.	0.2412591339043625
Two regiments disembarked in October 1768, followed by two more in November.	Zwei Regimenter landeten im Oktober 1768, gefolgt von zwei weiteren im November.	0.4622364583003327
Ravenel's endorsement of DeMint proved crucial as the Lowcountry counties heavily went for the Representative from the Upstate.	Ravenels Billigung von DeMint erwies sich als entscheidend, da die Landkreise in Lowcountry stark für den Repräsentanten aus dem Upstate eintraten.	-1.9480896249944897
